brand,model,year,body,price,car_mileage,fuel,power,transmission
21,351,2008.0,10,10250.0,380.0,0,2.0,3
27,137,2011.0,10,12500.0,185.0,0,2.0,4
2,141,1998.0,10,6899.0,260.0,2,2.0,2
39,44,2000.0,10,1255.0,30.0,1,2.0,2
37,495,2015.0,10,10500.0,59.0,2,1.0,1
2,97,1995.0,10,3500.0,200.0,2,2.0,2
36,223,2006.0,10,6900.0,140.0,2,2.0,1
37,495,2013.0,10,9700.0,36.0,2,2.0,1
11,420,2016.0,10,14400.0,100.0,2,2.0,1
12,576,2008.0,10,4350.0,64.0,2,2.0,3
36,267,2016.0,10,21000.0,85.0,2,2.0,1
37,495,2016.0,10,13900.0,107.0,0,2.0,1
11,407,2007.0,10,7100.0,240.0,2,2.0,2
25,213,2007.0,10,4900.0,232.0,2,1.0,2
13,191,2014.0,10,12700.0,123.0,2,2.0,2
37,629,2015.0,10,17890.0,80.0,0,2.0,1
23,528,2004.0,10,5000.0,232.0,2,2.0,2
39,44,2002.0,10,2100.0,43.0,2,2.0,2
23,528,2005.0,10,6300.0,146.0,1,2.0,2
8,733,2011.0,10,3679.0,257.0,0,2.0,3
21,246,1997.0,10,4599.0,410.0,1,2.0,2
13,293,2008.0,10,6900.0,165.0,2,2.0,1
1,186,1999.0,10,5300.0,300.0,0,2.0,1
36,267,2017.0,10,16999.0,99.0,2,2.0,1
36,267,2012.0,10,16700.0,108.0,1,2.0,1
37,495,2016.0,10,11900.0,48.0,2,1.0,1
1,184,2014.0,10,17500.0,103.0,2,2.0,1
37,629,2016.0,10,15000.0,70.0,2,2.0,1
24,200,2007.0,10,4500.0,249.0,2,2.0,2
23,528,2008.0,10,8000.0,135.0,1,2.0,1
23,528,2006.0,10,5900.0,125.0,2,2.0,2
11,407,2015.0,10,10900.0,65.0,2,2.0,1
23,528,2007.0,10,6750.0,169.0,1,2.0,2
36,267,2003.0,10,6900.0,365.0,1,2.0,1
2,140,2005.0,10,8200.0,200.0,2,2.0,3
20,149,2008.0,10,7999.0,204.0,0,2.0,2
1,186,2010.0,10,15400.0,216.0,0,3.0,1
26,526,2018.0,10,26499.0,26.0,0,2.0,1
37,495,2016.0,10,11999.0,39.0,2,1.0,1
21,703,2011.0,10,24900.0,155.0,2,4.8807182072852875,0
39,51,2005.0,10,3400.0,19.0,1,2.0,3
24,792,2008.0,10,10000.0,160.0,2,2.0,1
39,44,1998.0,10,1000.0,99.0,0,2.0,3
36,315,2017.0,10,16800.0,44.0,2,2.0,1
1,186,2012.0,10,25500.0,88.0,0,2.0,3
38,716,2007.0,10,9999.0,317.0,2,3.0,1
1,184,2015.0,10,20900.0,42.0,2,2.0,1
37,495,2014.0,10,11000.0,55.0,1,2.0,1
37,629,2016.0,10,14700.0,100.0,2,2.0,4
39,50,2007.0,10,3050.0,187.0,0,2.0,2
13,293,2008.0,10,7500.0,167.0,2,2.0,1
39,50,1993.0,10,2650.0,150.0,2,1.0,2
21,351,2012.0,10,14200.0,151.0,0,2.0,4
19,373,2008.0,10,14200.0,125.0,1,4.0,4
8,531,2007.0,10,4250.0,61.0,1,2.0,2
14,754,2014.0,10,10950.0,144.0,2,2.0,1
5,86,2017.0,10,20750.0,20.0,2,3.0,1
35,582,2018.0,10,40900.0,3.0,0,2.0,1
23,528,2006.0,10,5500.0,198.0,0,2.0,1
37,495,2014.0,10,9150.0,91.0,2,2.0,1
37,629,2017.0,10,7900.0,56.0,2,2.0,1
24,845,2017.0,10,10500.0,47.0,2,2.0,1
37,495,2012.0,10,8600.0,120.0,1,2.0,1
2,147,2004.0,10,18800.0,189.0,2,4.0,1
37,629,2013.0,10,11400.0,81.0,0,2.0,3
15,426,2013.0,10,16800.0,74.0,2,4.0,1
21,246,2008.0,10,11700.0,197.0,2,2.0,1
4,525,2007.0,10,5400.0,187.0,1,2.0,2
37,495,2015.0,10,11998.0,120.0,2,2.0,1
31,773,2012.0,10,13300.0,109.0,2,2.0,2
1,186,2016.0,10,29800.0,40.0,2,2.0,1
19,546,2007.0,10,14900.0,93.0,2,4.8807182072852875,1
1,186,2012.0,10,21499.0,172.0,0,3.0,1
13,293,2013.0,10,11300.0,46.0,0,2.0,1
29,572,2006.0,10,5150.0,210.0,2,2.0,1
2,106,2004.0,10,8500.0,333.0,0,3.0,1
1,186,2015.0,10,25499.0,156.0,0,2.0,4
31,773,2008.0,10,8900.0,150.0,2,2.0,2
5,32,2015.0,10,13000.0,100.0,2,2.0,1
39,46,1991.30141207372,10,1600.0,20.0,2,1.0,2
30,381,2012.0,10,8999.0,163.0,1,2.0,2
21,351,2015.0,10,19800.0,150.0,0,2.0,1
37,495,2019.0,10,19200.0,3.0,2,1.0,1
15,655,2017.0,10,24200.0,20.0,2,3.0,1
39,51,2007.0,10,3600.0,116.0,1,2.0,2
14,363,2013.0,10,11999.0,130.0,1,2.0,4
36,221,2015.0,10,23300.0,54.0,2,4.0,1
1,186,2003.0,10,4999.0,397.0,2,2.0,1
20,149,2015.0,10,14900.0,57.0,2,2.0,1
31,613,2015.0,10,14000.0,113.0,2,1.0,1
39,50,2004.0,10,2700.0,250.0,1,2.0,3
35,582,2019.0,10,45500.0,2.0,0,2.0,4
13,191,2016.0,10,15999.0,55.0,2,2.0,1
26,873,2017.0,10,25000.0,16.0,2,2.0,1
39,65,2009.0,10,4500.0,95.0,2,2.0,2
14,754,2014.0,10,12700.0,91.0,2,2.0,1
17,617,2006.0,10,6599.0,149.0,1,4.0,1
37,629,2014.0,10,10450.0,174.0,2,2.0,1
17,283,2008.0,10,6200.0,134.0,2,2.0,2
21,351,2008.0,10,9750.0,260.0,0,2.0,1
17,618,2014.0,10,12000.0,80.0,2,2.0,1
39,42,1991.30141207372,10,2000.0,1.0,1,2.0,2
39,44,1998.0,10,2150.0,280.0,1,2.0,2
29,545,2009.0,10,5200.0,155.0,1,1.0,2
20,85,2017.0,10,17800.0,31.0,2,2.0,1
2,98,2012.0,10,16700.0,300.0,0,2.0,1
14,363,2008.0,10,6700.0,168.0,2,2.0,2
2,162,2013.0,10,25299.0,102.0,2,3.0,1
36,267,2011.0,10,11300.0,100.0,1,2.0,1
39,46,2004.0,10,2500.0,55.0,2,2.0,2
7,545,2009.0,10,5700.0,129.0,2,1.0,2
8,733,2014.0,10,3800.0,101.0,0,2.0,3
3,550,2011.0,10,5450.0,67.0,1,2.0,2
36,315,2013.0,10,13999.0,58.0,1,2.0,2
23,528,2007.0,10,5900.0,182.0,1,2.0,1
13,293,2007.0,10,6400.0,275.0,2,1.0,3
23,528,2008.0,10,7400.0,147.0,2,2.0,1
11,420,2013.0,10,11200.0,127.0,2,2.0,1
25,839,2009.0,10,7700.0,149.0,0,2.0,2
17,283,2015.0,10,13700.0,40.0,0,2.0,1
14,754,2015.0,10,13700.0,115.0,2,2.0,1
2,144,2002.0,10,7500.0,329.0,0,3.0,1
36,267,2018.0,10,25500.0,17.0,2,2.0,4
23,528,2004.0,10,5300.0,178.0,0,2.0,2
20,149,2006.0,10,7250.0,102.0,2,2.0,1
4,224,2008.0,10,4450.0,210.0,2,2.0,2
11,420,2015.0,10,13999.0,59.0,2,2.0,1
4,224,2007.0,10,5500.0,169.0,1,2.0,2
21,703,2006.0,10,14500.0,195.0,1,4.8807182072852875,1
31,773,2006.0,10,7300.0,231.0,1,2.0,2
39,50,2008.0,10,3000.0,153.0,2,2.0,2
36,267,2008.0,10,12500.0,150.0,2,2.0,1
20,149,2008.0,10,8000.0,215.0,2,2.0,2
14,754,2012.0,10,13399.0,103.0,0,2.0,1
40,531,2011.0,10,4700.0,104.0,1,2.0,2
40,531,2011.0,10,4100.0,170.0,1,2.0,2
39,44,1991.30141207372,10,1300.0,56.0,1,1.0,2
17,618,2013.0,10,12600.0,90.0,1,2.0,1
37,495,2015.0,10,10950.0,60.0,2,2.0,1
24,645,2007.0,10,5900.0,240.0,2,2.0,2
37,629,2003.0,10,6400.0,283.0,1,2.0,2
36,267,2015.0,10,21499.0,91.0,0,2.0,1
20,85,2012.0,10,9100.0,77.0,2,2.0,1
21,351,1994.0,10,4200.0,275.0,1,3.0,1
4,224,2010.0,10,4650.0,115.0,2,2.0,2
1,184,2001.0,10,6350.0,198.0,2,2.0,1
1,184,2012.0,10,14700.0,89.0,2,2.0,1
37,629,2015.0,10,10950.0,40.0,2,2.0,1
37,280,2011.0,10,9999.0,142.0,2,2.0,2
14,754,2014.0,10,11800.0,60.0,2,2.0,4
1,186,2007.0,10,11490.0,265.0,0,3.0,4
21,351,2016.0,10,43800.0,265.0,0,2.0,1
8,566,2008.0,10,3500.0,76.0,2,1.0,1
37,629,2008.0,10,7500.0,245.0,0,2.0,2
33,536,1991.30141207372,10,2700.0,220.0,1,2.0,2
31,773,2016.0,10,17700.0,187.0,0,2.0,2
33,480,2015.0,10,10950.0,58.0,2,2.0,1
37,638,2012.0,10,7499.0,171.0,1,2.0,2
36,315,2008.0,10,10500.0,117.0,2,2.0,1
8,531,2007.0,10,2700.0,139.0,1,1.0,2
20,149,2002.0,10,5500.0,250.0,2,2.0,2
36,315,2017.0,10,11900.0,150.0,1,1.0,2
1,2,1991.30141207372,10,1999.0,333.0,0,2.0,3
20,149,2016.0,10,15500.0,40.0,2,2.0,1
2,160,2011.0,10,27000.0,147.0,2,3.0,1
11,407,2018.0,10,11999.0,4.0,2,2.0,1
37,629,1998.0,10,5000.0,250.0,1,2.0,1
37,629,1998.0,10,5000.0,250.0,1,2.0,1
25,484,2010.0,10,11000.0,190.0,2,2.0,1
4,330,2017.0,10,11990.0,35.0,2,1.0,1
27,120,2006.0,10,6000.0,275.0,2,2.0,1
27,120,2006.0,10,6000.0,275.0,2,2.0,1
37,629,2015.0,10,13999.0,83.0,2,2.0,1
12,591,2007.0,10,2399.0,145.0,2,2.0,2
39,50,2003.0,10,2300.0,200.0,2,2.0,3
2,109,2012.0,10,19500.0,64.0,2,3.0,4
4,224,2008.0,10,4500.0,315.0,1,2.0,2
20,85,2016.0,10,11999.0,37.0,2,2.0,1
36,315,2008.0,10,10600.0,65.0,2,2.0,1
1,184,2010.0,10,13800.0,113.0,2,2.0,2
4,224,2006.0,10,5450.0,167.0,1,2.0,2
2,99,2011.0,10,15200.0,145.0,0,2.0,1
8,733,2007.0,10,3200.0,152.0,1,1.0,2
1,186,1999.0,10,7000.0,390.0,1,2.0,2
1,186,1999.0,10,7000.0,390.0,1,2.0,2
39,46,1991.30141207372,10,1200.0,40.0,2,2.0,2
37,495,2017.0,10,14700.0,23.0,2,1.0,1
8,531,2007.0,10,2700.0,159.0,1,2.0,2
8,531,2007.0,10,2700.0,159.0,1,2.0,2
2,139,2009.0,10,10700.0,208.0,2,2.0,2
2,139,1998.0,10,6500.0,200.0,1,2.0,2
11,407,2018.0,10,11999.0,22.0,2,2.0,1
11,407,2018.0,10,11999.0,22.0,2,2.0,1
2,139,2013.0,10,18500.0,207.0,0,2.0,1
23,528,2008.0,10,5000.0,121.0,2,2.0,2
17,618,2012.0,10,13500.0,154.0,0,2.0,1
19,546,2008.0,10,15600.0,90.0,2,4.8807182072852875,1
17,690,2013.0,10,8800.0,83.0,1,2.0,2
17,690,2016.0,10,12900.0,11.0,2,1.0,1
36,315,2019.0,10,22999.0,10.0,2,2.0,1
29,532,2011.0,10,11000.0,92.0,2,2.0,3
24,200,2006.0,10,5500.0,276.0,1,2.0,2
4,525,2005.0,10,4500.0,240.0,1,2.0,2
37,629,2015.0,10,18400.0,150.0,0,2.0,2
2,98,2003.0,10,6300.0,210.0,0,2.0,2
31,613,2006.0,10,7500.0,120.0,2,2.0,1
26,855,2013.0,10,5000.0,88.0,2,2.0,2
19,373,2007.0,10,12900.0,185.0,1,4.0,1
29,572,2007.0,10,5500.0,165.0,2,1.0,2
13,293,2009.0,10,9500.0,120.0,2,2.0,1
1,186,2018.0,10,49750.707824963494,7.0,0,2.0,1
2,99,2002.0,10,6700.0,362.0,0,2.0,2
4,224,2008.0,10,5800.0,85.0,2,2.0,1
2,139,2012.0,10,14700.0,177.0,2,2.0,1
15,423,2010.0,10,13888.0,123.0,1,2.0,1
39,50,2008.0,10,3000.0,86.0,1,2.0,2
37,629,2011.0,10,12400.0,213.0,0,2.0,2
37,638,2017.0,10,13000.0,34.0,2,1.0,2
26,93,2008.0,10,3500.0,63.0,1,2.0,2
37,495,2019.0,10,18500.0,1.0,2,1.0,4
25,839,2005.0,10,5800.0,175.0,1,2.0,1
12,295,2009.0,10,3350.0,70.0,2,2.0,2
17,618,2014.0,10,12400.0,55.0,0,2.0,1
11,420,2013.0,10,12500.0,95.0,2,2.0,1
14,363,2011.0,10,10200.0,115.0,1,2.0,2
8,733,2003.0,10,2600.0,150.0,2,1.0,2
37,629,2015.0,10,12500.0,111.0,2,2.0,1
26,78,1991.30141207372,10,1600.0,64.0,2,2.0,2
37,629,2008.0,10,8250.0,172.0,2,2.0,1
4,224,2008.0,10,4800.0,96.0,1,2.0,3
39,50,2008.0,10,3390.0,135.0,2,2.0,2
34,516,2011.0,10,11000.0,127.0,1,2.0,3
4,525,2007.0,10,5800.0,168.0,2,2.0,2
23,528,2014.0,10,9800.0,92.0,2,2.0,2
36,315,2016.0,10,12950.0,52.0,2,1.0,2
1,184,2002.0,10,6000.0,210.0,0,2.0,1
23,528,2007.0,10,7100.0,119.0,1,2.0,1
31,773,2008.0,10,7100.0,286.0,2,2.0,2
11,741,1991.30141207372,10,1650.0,250.0,0,2.0,2
28,625,2012.0,10,37800.0,80.0,2,4.8807182072852875,4
7,545,2007.0,10,4800.0,114.0,2,1.0,2
37,629,2012.0,10,11599.0,177.0,2,2.0,1
37,638,2012.0,10,8700.0,90.0,1,2.0,2
31,613,2010.0,10,9150.0,210.0,0,2.0,2
37,495,2017.0,10,13000.0,50.0,2,1.0,1
39,50,2008.0,10,2600.0,100.0,2,2.0,2
14,754,2014.0,10,14300.0,100.0,1,2.0,1
36,267,2016.0,10,15700.0,85.0,2,2.0,1
13,191,2011.0,10,10800.0,78.0,2,2.0,1
37,495,2012.0,10,10000.0,25.0,2,2.0,4
11,420,2015.0,10,14500.0,82.0,2,2.0,1
13,191,2008.0,10,10500.0,144.0,2,2.0,2
4,224,2006.0,10,4850.0,170.0,2,2.0,2
40,531,2010.0,10,3800.0,130.0,0,2.0,2
36,223,2006.0,10,8500.0,182.0,1,2.0,2
1,2,1991.30141207372,10,3950.0,388.0,2,2.0,2
17,283,2007.0,10,6700.0,170.0,0,2.0,3
21,351,1994.0,10,7500.0,445.0,2,4.0,1
13,292,2007.0,10,4750.0,153.0,1,1.0,2
8,531,2008.0,10,3500.0,219.0,2,2.0,2
8,531,2008.0,10,3600.0,220.0,1,2.0,2
14,754,2012.0,10,11200.0,180.0,1,2.0,1
2,162,2005.0,10,14500.0,228.0,1,4.0,1
13,293,2009.0,10,7100.0,212.0,2,1.0,1
11,407,2012.0,10,9200.0,105.0,2,2.0,1
13,293,2016.0,10,15500.0,64.0,2,2.0,1
36,315,2018.0,10,15000.0,20.0,2,1.0,2
39,50,2003.0,10,2300.0,118.0,1,2.0,2
21,703,2007.0,10,18900.0,202.0,0,3.0,1
